streetNumber,streetName,streetType,suburb,postcode,state,geoLocation,Lat,,Lng,propertyType,bedrooms,bathrooms,carspaces,result,agent,id,agencyId,agencyName,agencyProfilePageUrl,propertyDetailsUrl,price,unitNumber,second_ID,canonicalUrl,areaSize,photos,LGA,lga_desc,lga_ID,"Post
Code",Municipality,MunicipalityCode,RegionName,"Region
Code","Property
Count"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3352,Moorabool Shire Council,50404,Western Victoria,8,8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3351,Golden Plains Shire Council,50501,Western Victoria,8,15
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3434,Macedon Ranges Shire Council,56601,Northern Victoria,4,81
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3544,Buloke Shire Council,57102,Northern Victoria,4,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3682,Wangaratta Rural City Council,52702,Northern Victoria,4,148
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3364,Hepburn Shire Council,56404,Western Victoria,8,65
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3171,Greater Dandenong City Council,54708,South-Eastern Metropolitan,5,2956
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3171,Greater Dandenong City Council,54708,South-Eastern Metropolitan,5,1381
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3171,Greater Dandenong City Council,54709,South-Eastern Metropolitan,5,1087
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3171,Greater Dandenong City Council,54709,South-Eastern Metropolitan,5,2473
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3172,Greater Dandenong City Council,54704,South-Eastern Metropolitan,5,346
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3172,Greater Dandenong City Council,54708,South-Eastern Metropolitan,5,234
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3172,Greater Dandenong City Council,54710,South-Eastern Metropolitan,5,1187
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3172,Greater Dandenong City Council,54710,South-Eastern Metropolitan,5,2324
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3021,Brimbank City Council,54201,Western Metropolitan,7,5776
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3021,Brimbank City Council,54203,Western Metropolitan,7,8726
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3219,Greater Geelong City Council,50602,Western Victoria,8,2179
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3761,Nillumbik Shire Council,55805,Northern Victoria,4,477
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3941,Mornington Peninsula Shire Council,55704,Eastern Victoria,2,583
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3478,Northern Grampians Shire Council,57402,Western Victoria,8,1349
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3477,Northern Grampians Shire Council,57402,Western Victoria,8,45
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3477,Northern Grampians Shire Council,57402,Western Victoria,8,20
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3995,Bass Coast Shire Council,53401,Eastern Victoria,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3995,Bass Coast Shire Council,53403,Eastern Victoria,2,15
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3620,Greater Shepparton City Council,52501,Northern Victoria,4,27
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3088,Banyule City Council,54002,Eastern Metropolitan,1,924
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3285,Moyne Shire Council,51801,Western Victoria,8,17
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3401,Horsham Rural City Council,56801,Western Victoria,8,20
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3727,Moira Shire Council,52901,Northern Victoria,4,67
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3182,Port Phillip City Council,51101,Southern Metropolitan,6,971
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3182,Port Phillip City Council,51101,Southern Metropolitan,6,1668
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3182,Port Phillip City Council,51103,Southern Metropolitan,6,9561
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3182,Port Phillip City Council,51103,Southern Metropolitan,6,1983
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3183,Glen Eira City Council,54601,Southern Metropolitan,6,1647
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3183,Port Phillip City Council,51101,Southern Metropolitan,6,5488
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3182,Port Phillip City Council,51103,Southern Metropolitan,6,1970
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3223,Greater Geelong City Council,50601,Western Victoria,8,2127
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3971,Wellington Shire Council,53902,Eastern Victoria,2,30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3351,Golden Plains Shire Council,50501,Western Victoria,8,32
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3691,Indigo Shire Council,52601,Northern Victoria,4,56
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3691,Wodonga City Council,53301,Northern Victoria,4,59
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3623,Campaspe Shire Council,52304,Northern Victoria,4,434
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3623,Greater Shepparton City Council,52501,Northern Victoria,4,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3747,Indigo Shire Council,52601,Northern Victoria,4,180
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3340,Greater Geelong City Council,50604,Western Victoria,8,36
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3379,Ararat Rural City Council,51401,Western Victoria,8,16
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3380,Northern Grampians Shire Council,57401,Western Victoria,8,54
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3380,Northern Grampians Shire Council,57403,Western Victoria,8,55
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3380,Northern Grampians Shire Council,57404,Western Victoria,8,3058
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3775,Yarra Ranges Shire Council,56207,Northern Victoria,4,119
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3331,Golden Plains Shire Council,50501,Western Victoria,8,36
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3725,Benalla Rural City Council,57901,Northern Victoria,4,37
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3725,Greater Shepparton City Council,52501,Northern Victoria,4,8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3862,Wellington Shire Council,53903,Eastern Victoria,2,20
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3373,Pyrenees Shire Council,51905,Western Victoria,8,21
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3218,Golden Plains Shire Council,50501,Western Victoria,8,31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3373,Ararat Rural City Council,51401,Western Victoria,8,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3373,Pyrenees Shire Council,51905,Western Victoria,8,18
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3371,Central Goldfields Shire Council,56303,Western Victoria,8,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3957,South Gippsland Shire Council,53802,Eastern Victoria,2,52
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3957,South Gippsland Shire Council,53803,Eastern Victoria,2,88
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3260,Colac Otway Shire Council,51501,Western Victoria,8,18
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3260,Corangamite Shire Council,51601,Western Victoria,8,6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3260,Corangamite Shire Council,51604,Western Victoria,8,17
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3851,Wellington Shire Council,53901,Eastern Victoria,2,68
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3851,Wellington Shire Council,53902,Eastern Victoria,2,19
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3461,Hepburn Shire Council,56405,Northern Victoria,4,6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3461,Mount Alexander Shire Council,56704,Northern Victoria,4,40
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3533,Buloke Shire Council,57102,Northern Victoria,4,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3862,Wellington Shire Council,53901,Eastern Victoria,2,5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3862,Wellington Shire Council,53903,Eastern Victoria,2,1247
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3658,Murrindindi Shire Council,53002,Northern Victoria,4,105
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3622,Campaspe Shire Council,52302,Northern Victoria,4,34
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3622,Campaspe Shire Council,52305,Northern Victoria,4,16
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3666,Strathbogie Shire Council,53104,Northern Victoria,4,177
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3550,Greater Bendigo City Council,50201,Northern Victoria,4,2625
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3312,Glenelg Shire Council,51701,Western Victoria,8,73
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3099,Nillumbik Shire Council,55802,Northern Victoria,4,88
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3099,Nillumbik Shire Council,55805,Northern Victoria,4,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3551,Greater Bendigo City Council,50201,Northern Victoria,4,2275
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3301,Southern Grampians Shire Council,52001,Western Victoria,8,33
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3364,Central Goldfields Shire Council,56304,Western Victoria,8,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3364,Mount Alexander Shire Council,56704,Northern Victoria,4,18
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3641,Moira Shire Council,52901,Northern Victoria,4,438
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3041,Moonee Valley City Council,55601,Western Metropolitan,7,3493
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3041,Moonee Valley City Council,55601,Western Metropolitan,7,367
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3041,Moonee Valley City Council,55603,Western Metropolitan,7,35
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3338,Melton City Council,55402,Western Victoria,8,583
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3351,Ararat Rural City Council,51401,Western Victoria,8,60
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3351,Pyrenees Shire Council,51905,Western Victoria,8,13
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3950,Baw Baw Shire Council,53502,Eastern Victoria,2,10
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3950,South Gippsland Shire Council,53802,Eastern Victoria,2,44
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3477,Northern Grampians Shire Council,57402,Western Victoria,8,51
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3234,Colac Otway Shire Council,51501,Western Victoria,8,9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3658,Mitchell Shire Council,52802,Northern Victoria,4,102
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3885,East Gippsland Shire Council,53601,Eastern Victoria,2,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3352,Ballarat City Council,50302,Western Victoria,8,38
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3352,Ballarat City Council,50302,Western Victoria,8,7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3352,Hepburn Shire Council,56404,Western Victoria,8,42
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3429,Hume City Council,54802,Western Metropolitan,7,15165
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3658,Mitchell Shire Council,52802,Northern Victoria,4,125
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3922,Bass Coast Shire Council,53403,Eastern Victoria,2,200
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3922,Bass Coast Shire Council,53402,Eastern Victoria,2,273
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3020,Brimbank City Council,54202,Western Metropolitan,7,1993
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3020,Brimbank City Council,54202,Western Metropolitan,7,2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3020,Brimbank City Council,54202,Western Metropolitan,7,4432
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3020,Brimbank City Council,54202,Western Metropolitan,7,7049
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3922,Bass Coast Shire Council,53403,Eastern Victoria,2,435
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3127,Boroondara City Council,50706,Southern Metropolitan,6,741
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3127,Boroondara City Council,50707,Eastern Metropolitan,1,1843
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3127,Boroondara City Council,50707,Southern Metropolitan,6,784
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3127,Boroondara City Council,50708,Eastern Metropolitan,1,108
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3127,Whitehorse City Council,55904,Eastern Metropolitan,1,492
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3127,Whitehorse City Council,55904,Southern Metropolitan,6,1677
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3477,Northern Grampians Shire Council,57402,Western Victoria,8,12
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3331,Golden Plains Shire Council,50501,Western Victoria,8,41
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3530,Buloke Shire Council,57102,Northern Victoria,4,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3448,Mount Alexander Shire Council,56701,Northern Victoria,4,71
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3225,Greater Geelong City Council,50601,Western Victoria,8,27
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3585,Swan Hill Rural City Council,57001,Northern Victoria,4,5219
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3585,Swan Hill Rural City Council,57001,Northern Victoria,4,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3249,Colac Otway Shire Council,51501,Western Victoria,8,67
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3903,East Gippsland Shire Council,53601,Eastern Victoria,2,417
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3673,Benalla Rural City Council,57901,Northern Victoria,4,108
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3477,Northern Grampians Shire Council,57402,Western Victoria,8,7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3480,Northern Grampians Shire Council,57401,Western Victoria,8,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3480,Northern Grampians Shire Council,57402,Western Victoria,8,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3896,East Gippsland Shire Council,53601,Eastern Victoria,2,154
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3037,Brimbank City Council,54204,Western Metropolitan,7,3753
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3575,Loddon Shire Council,56504,Northern Victoria,4,7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3607,Strathbogie Shire Council,53102,Northern Victoria,4,6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3607,Strathbogie Shire Council,53103,Northern Victoria,4,59
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3289,Southern Grampians Shire Council,52001,Western Victoria,8,17
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3714,Murrindindi Shire Council,53001,Northern Victoria,4,226
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3301,Glenelg Shire Council,51701,Western Victoria,8,9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3301,Southern Grampians Shire Council,52001,Western Victoria,8,10
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3315,Glenelg Shire Council,51701,Western Victoria,8,12
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310,Glenelg Shire Council,51701,Western Victoria,8,9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3371,Central Goldfields Shire Council,56303,Western Victoria,8,274
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3691,Towong Shire Council,53201,Northern Victoria,4,94
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3701,Towong Shire Council,53201,Northern Victoria,4,46
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3700,Towong Shire Council,53201,Northern Victoria,4,543
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3700,Towong Shire Council,53201,Northern Victoria,4,19
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3701,Towong Shire Council,53201,Northern Victoria,4,59
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3701,Towong Shire Council,53201,Northern Victoria,4,89
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3659,Mitchell Shire Council,52802,Northern Victoria,4,343
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3634,Greater Shepparton City Council,52501,Northern Victoria,4,239
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3893,East Gippsland Shire Council,53601,Eastern Victoria,2,8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3885,East Gippsland Shire Council,53601,Eastern Victoria,2,139
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3890,East Gippsland Shire Council,53601,Eastern Victoria,2,5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3675,Benalla Rural City Council,57901,Northern Victoria,4,41
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3669,Strathbogie Shire Council,53101,Northern Victoria,4,24
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3669,Greater Shepparton City Council,52501,Northern Victoria,4,12
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3260,Corangamite Shire Council,51604,Western Victoria,8,12
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3571,Loddon Shire Council,56504,Northern Victoria,4,20
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3691,Indigo Shire Council,52601,Northern Victoria,4,294
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3833,Baw Baw Shire Council,53502,Eastern Victoria,2,14
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3825,Baw Baw Shire Council,53502,Eastern Victoria,2,121
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3825,Latrobe City Council,53704,Eastern Victoria,2,94
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3764,Macedon Ranges Shire Council,56601,Northern Victoria,4,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3478,Pyrenees Shire Council,51901,Western Victoria,8,9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3478,Pyrenees Shire Council,51903,Western Victoria,8,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3249,Colac Otway Shire Council,51501,Western Victoria,8,10
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3447,Hepburn Shire Council,56405,Northern Victoria,4,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3447,Mount Alexander Shire Council,56703,Northern Victoria,4,250
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3666,Mitchell Shire Council,52802,Northern Victoria,4,5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3666,Strathbogie Shire Council,53102,Northern Victoria,4,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3666,Strathbogie Shire Council,53104,Northern Victoria,4,9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3451,Hepburn Shire Council,56405,Northern Victoria,4,5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3451,Mount Alexander Shire Council,56704,Northern Victoria,4,8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3551,Loddon Shire Council,56503,Western Victoria,8,113
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3029,Wyndham City Council,56101,Western Metropolitan,7,13704
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3029,Wyndham City Council,56101,Western Metropolitan,7,23
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3670,Benalla Rural City Council,57901,Northern Victoria,4,42
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3265,Corangamite Shire Council,51605,Western Victoria,8,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3265,Moyne Shire Council,51801,Western Victoria,8,6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3971,Wellington Shire Council,53902,Eastern Victoria,2,39
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3414,Hindmarsh Shire Council,57302,Western Victoria,8,18
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3971,Wellington Shire Council,53902,Eastern Victoria,2,49
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3775,Yarra Ranges Shire Council,56207,Northern Victoria,4,30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3678,Wangaratta Rural City Council,52702,Northern Victoria,4,162
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3315,Southern Grampians Shire Council,52001,Western Victoria,8,10
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3315,West Wimmera Shire Council,57501,Western Victoria,8,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3463,Mount Alexander Shire Council,56705,Northern Victoria,4,34
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3315,Southern Grampians Shire Council,52001,Western Victoria,8,16
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3301,Southern Grampians Shire Council,52001,Western Victoria,8,142
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3283,Moyne Shire Council,51801,Western Victoria,8,40
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3956,South Gippsland Shire Council,53802,Eastern Victoria,2,20
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3956,South Gippsland Shire Council,53801,Eastern Victoria,2,174
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3956,South Gippsland Shire Council,53802,Eastern Victoria,2,54
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3673,Benalla Rural City Council,57901,Northern Victoria,4,133
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3616,Greater Shepparton City Council,52501,Northern Victoria,4,83
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3616,Greater Shepparton City Council,52501,Northern Victoria,4,2096
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3616,Greater Shepparton City Council,52501,Northern Victoria,4,51
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3378,Ararat Rural City Council,51401,Western Victoria,8,34
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3378,Ararat Rural City Council,51401,Western Victoria,8,19
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3697,Alpine Shire Council,52201,Northern Victoria,4,299
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3698,Alpine Shire Council,52201,Northern Victoria,4,560
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3713,Murrindindi Shire Council,53003,Northern Victoria,4,60
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3037,Melton City Council,55403,Western Metropolitan,7,4436
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3038,Brimbank City Council,54204,Western Metropolitan,7,523
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3038,Brimbank City Council,54204,Western Metropolitan,7,4863
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3579,Gannawarra Shire Council,57202,Northern Victoria,4,32
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3160,Yarra Ranges Shire Council,56204,Eastern Victoria,2,772
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3160,Yarra Ranges Shire Council,56208,Eastern Victoria,2,104
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3527,Buloke Shire Council,57101,Northern Victoria,4,13
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3527,Buloke Shire Council,57101,Northern Victoria,4,8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3527,Buloke Shire Council,57103,Northern Victoria,4,5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3328,Golden Plains Shire Council,50501,Western Victoria,8,680
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3401,Horsham Rural City Council,56801,Western Victoria,8,28
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3730,Moira Shire Council,52901,Northern Victoria,4,11
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3420,West Wimmera Shire Council,57501,Western Victoria,8,21
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3106,Manningham City Council,55104,Eastern Metropolitan,1,334
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3106,Manningham City Council,55107,Eastern Metropolitan,1,1694
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3106,Manningham City Council,55108,Eastern Metropolitan,1,4326
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3106,Manningham City Council,55108,Eastern Metropolitan,1,50
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3107,Manningham City Council,55101,Eastern Metropolitan,1,1677
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3107,Manningham City Council,55104,Eastern Metropolitan,1,3890
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3107,Manningham City Council,55106,Eastern Metropolitan,1,45
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3489,Mildura Rural City Council,56901,Northern Victoria,4,9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3489,Yarriambiack Shire Council,57602,Northern Victoria,4,39
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3984,Bass Coast Shire Council,53403,Eastern Victoria,2,124
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3572,Campaspe Shire Council,52305,Northern Victoria,4,51
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3264,Corangamite Shire Council,51601,Western Victoria,8,1100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3264,Moyne Shire Council,51801,Western Victoria,8,5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3719,Murrindindi Shire Council,53006,Northern Victoria,4,44
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3525,Buloke Shire Council,57101,Northern Victoria,4,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3525,Loddon Shire Council,56501,Northern Victoria,4,7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3575,Loddon Shire Council,56504,Northern Victoria,4,6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3573,Campaspe Shire Council,52305,Northern Victoria,4,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3260,Corangamite Shire Council,51601,Western Victoria,8,5
